countsite, dist_from_cbd, time, bin_duration, counting, gender, total, from_north, from_east, from_south, from_west, to_north, to_east, to_south, to_west, 
PVS-KernanAvTateSt, 13.4, 2015-03-03 07:00:00, 120, bicycle riders, NA, 49, 12, 29, 3, 5, 3, 2, 2, 1, 
PVS-KernanAvTateSt, 13.4, 2014-03-03 07:00:00, 120, bicycle riders, NA, 88, 54, 19, 1, 14, 5, 26, 26, 5, 
PVS-KernanAvTateSt, 13.4, 2012-03-06 07:00:00, 120, bicycle riders, NA, 29, 12, 13, 3, 1, 3, 2, 2, 0, 
