countsite, dist_from_cbd, time, bin_duration, counting, gender, total, from_north, from_east, from_south, from_west, to_north, to_east, to_south, to_west, 
PV-DerbyStGaffneySt, 11.2, 2016-03-01 07:00:00, 120, bicycle riders, NA, 34, 14, 5, 6, 9, 7, 8, 8, 6, 
PV-DerbyStGaffneySt, 11.2, 2013-03-05 07:00:00, 120, bicycle riders, NA, 61, 22, 17, 7, 15, 8, 11, 11, 17, 
PV-DerbyStGaffneySt, 11.2, 2011-03-01 07:00:00, 120, bicycle riders, NA, 32, 12, 4, 6, 10, 7, 7, 7, 4, 
