countsite, dist_from_cbd, time, bin_duration, counting, gender, total, from_north, from_east, from_south, from_west, to_north, to_east, to_south, to_west, 
C-SydneyRdMunroSt, 8.1, 2015-02-26 07:00:00, 120, bicycle riders, NA, 79, 23, 20, 12, 24, 12, 13, 13, 19, 
C-SydneyRdMunroSt, 8.1, 2013-03-21 07:00:00, 120, bicycle riders, NA, 85, 18, 22, 19, 26, 19, 19, 19, 19, 
C-SydneyRdMunroSt, 8.1, 2011-03-29 07:00:00, 120, bicycle riders, NA, 92, 21, 18, 37, 16, 22, 11, 11, 18, 
C-SydneyRdMunroSt, 8.1, 2009-04-02 07:00:00, 120, bicycle riders, NA, 67, 14, 21, 14, 18, 13, 14, 14, 17, 
