B-SydneyRdParkSt-2003-04-01

countsite, time, bin_duration, counting, gender, north_turn_left, north_through, north_turn_right, east_turn_left, east_through, east_turn_right, south_turn_left, south_through, south_turn_right, west_turn_left, west_through, west_turn_right
B-SydneyRdParkSt, 2003-04-01 07:00:00, 15, bicycle riders, F, 0, 2, 1, 2, 1, 0, 0, 1, 0, 0, 1, 2
B-SydneyRdParkSt, 2003-04-01 07:15:00, 15, bicycle riders, F, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
B-SydneyRdParkSt, 2003-04-01 07:30:00, 15, bicycle riders, F, 1, 7, 0, 0, 3, 0, 0, 0, 0, 0, 2, 1
B-SydneyRdParkSt, 2003-04-01 07:45:00, 15, bicycle riders, F, 0, 8, 0, 1, 1, 1, 0, 1, 0, 0, 0, 5
B-SydneyRdParkSt, 2003-04-01 08:00:00, 15, bicycle riders, F, 0, 8, 0, 1, 1, 0, 1, 0, 0, 0, 0, 5
B-SydneyRdParkSt, 2003-04-01 08:15:00, 15, bicycle riders, F, 0, 17, 0, 1, 2, 0, 0, 0, 0, 0, 5, 12
B-SydneyRdParkSt, 2003-04-01 08:30:00, 15, bicycle riders, F, 0, 16, 0, 0, 0, 1, 3, 0, 0, 0, 3, 13
B-SydneyRdParkSt, 2003-04-01 08:45:00, 15, bicycle riders, F, 1, 11, 0, 0, 2, 0, 0, 0, 0, 0, 2, 9

countsite, time, bin_duration, counting, gender, north_turn_left, north_through, north_turn_right, east_turn_left, east_through, east_turn_right, south_turn_left, south_through, south_turn_right, west_turn_left, west_through, west_turn_right
B-SydneyRdParkSt, 2003-04-01 07:00:00, 15, bicycle riders, M, 1, 6, 0, 1, 0, 0, 0, 2, 0, 0, 4, 3
B-SydneyRdParkSt, 2003-04-01 07:15:00, 15, bicycle riders, M, 1, 14, 0, 2, 2, 2, 0, 0, 2, 0, 3, 4
B-SydneyRdParkSt, 2003-04-01 07:30:00, 15, bicycle riders, M, 0, 10, 0, 3, 0, 1, 2, 0, 0, 0, 0, 5
B-SydneyRdParkSt, 2003-04-01 07:45:00, 15, bicycle riders, M, 0, 29, 0, 2, 6, 0, 1, 0, 0, 0, 1, 10
B-SydneyRdParkSt, 2003-04-01 08:00:00, 15, bicycle riders, M, 1, 25, 0, 1, 2, 1, 1, 1, 0, 0, 2, 9
B-SydneyRdParkSt, 2003-04-01 08:15:00, 15, bicycle riders, M, 1, 37, 0, 0, 0, 1, 1, 3, 0, 0, 6, 11
B-SydneyRdParkSt, 2003-04-01 08:30:00, 15, bicycle riders, M, 1, 21, 0, 1, 0, 0, 1, 2, 0, 0, 5, 23
B-SydneyRdParkSt, 2003-04-01 08:45:00, 15, bicycle riders, M, 2, 29, 0, 2, 0, 0, 0, 1, 0, 0, 4, 14
