countsite, dist_from_cbd, time, bin_duration, counting, gender, total, from_north, from_east, from_south, from_west, to_north, to_east, to_south, to_west, 
C-UpfieldOHeaSt, 9.2, 2017-03-07 07:00:00, 120, bicycle riders, NA, 241, 117, 23, 19, 82, 25, 26, 26, 22, 
C-UpfieldOHeaSt, 9.2, 2013-03-05 07:00:00, 120, bicycle riders, NA, 247, 107, 25, 34, 81, 36, 18, 18, 23, 
C-UpfieldOHeaSt, 9.2, 2012-03-06 07:00:00, 120, bicycle riders, NA, 123, 71, 6, 24, 22, 24, 9, 9, 6, 
C-UpfieldOHeaSt, 9.2, 2010-03-02 07:00:00, 120, bicycle riders, NA, 125, 71, 7, 24, 23, 24, 10, 10, 6, 
