countsite, dist_from_cbd, time, bin_duration, counting, gender, total, from_north, from_east, from_south, from_west, to_north, to_east, to_south, to_west, 
BW-CityLinkVictoriaSt, 7.8, 2014-03-04 07:00:00, 120, bicycle riders, NA, 42, 0, 25, NA, 17, NA, 17, 17, 25, 
