countsite, dist_from_cbd, time, bin_duration, counting, gender, total, from_north, from_east, from_south, from_west, to_north, to_east, to_south, to_west, 
BE-TruscottBrunswickRd, 4.7, 2017-03-07 07:00:00, 120, bicycle riders, NA, 322, 270, 25, 17, 10, 17, 10, 10, 98, 
BE-TruscottBrunswickRd, 4.7, 2015-03-03 07:00:00, 120, bicycle riders, NA, 389, 340, 17, 15, 17, 20, 13, 13, 102, 
BE-TruscottBrunswickRd, 4.7, 2011-03-01 07:00:00, 120, bicycle riders, NA, 301, 229, 41, 4, 27, 10, 17, 17, 107, 
BE-TruscottBrunswickRd, 4.7, 2010-03-02 07:00:00, 120, bicycle riders, NA, 255, 208, 31, 3, 13, 3, 16, 16, 93, 
