countsite, dist_from_cbd, time, bin_duration, counting, gender, total, from_north, from_east, from_south, from_west, to_north, to_east, to_south, to_west, 
B-UpfieldVictoriaSt, 5.8, 2017-03-07 07:00:00, 120, bicycle riders, NA, 985, 745, 45, 62, 133, 62, 70, 70, 31, 
B-UpfieldVictoriaSt, 5.8, 2014-03-04 07:00:00, 120, bicycle riders, NA, 832, 614, 37, 51, 130, 56, 78, 78, 23, 
B-UpfieldVictoriaSt, 5.8, 2012-03-06 07:00:00, 120, bicycle riders, NA, 623, 481, 28, 34, 80, 31, 43, 43, 30, 
