countsite, dist_from_cbd, time, bin_duration, counting, gender, total, from_north, from_east, from_south, from_west, to_north, to_east, to_south, to_west, 
C-ShaftsburyStMunroSt, 8.9, 2016-03-01 07:00:00, 120, bicycle riders, NA, 32, 5, 9, 4, 14, 3, 13, 13, 10, 
C-ShaftsburyStMunroSt, 8.9, 2012-03-06 07:00:00, 120, bicycle riders, NA, 27, 1, 5, 2, 19, 3, 18, 18, 6, 
C-ShaftsburyStMunroSt, 8.9, 2011-03-01 07:00:00, 120, bicycle riders, NA, 25, 0, 6, 0, 19, 17, 2, 2, 6, 
