countsite, dist_from_cbd, time, bin_duration, counting, gender, total, from_north, from_east, from_south, from_west, to_north, to_east, to_south, to_west, 
BE-NicholsonStGlenlyonRd, 5.6, 2017-03-07 07:00:00, 120, bicycle riders, NA, 173, 55, 43, 15, 60, 16, 46, 46, 51, 
BE-NicholsonStGlenlyonRd, 5.6, 2014-03-04 07:00:00, 120, bicycle riders, NA, 197, 89, 36, 10, 62, 14, 49, 49, 40, 
BE-NicholsonStGlenlyonRd, 5.6, 2012-03-06 07:00:00, 120, bicycle riders, NA, 162, 105, 27, 15, 15, 16, 12, 12, 42, 
