countsite, dist_from_cbd, time, bin_duration, counting, gender, total, from_north, from_east, from_south, from_west, to_north, to_east, to_south, to_west, 
B-UpfieldAlbionSt, 6.5, 2016-03-01 07:00:00, 120, bicycle riders, NA, 668, 496, 50, 54, 68, 55, 38, 38, 14, 
B-UpfieldAlbionSt, 6.5, 2012-03-06 07:00:00, 120, bicycle riders, NA, 487, 381, 34, 24, 48, 36, 35, 35, 6, 
B-UpfieldAlbionSt, 6.5, 2010-03-02 07:00:00, 120, bicycle riders, NA, 405, 295, 48, 24, 38, 28, 22, 22, 11, 
